time,equity
2025-10-26 02:41:00+00:00,99.90031769834742
2025-10-26 02:43:00+00:00,99.90031769834742
2025-10-26 02:46:00+00:00,99.90031769834742
2025-10-26 02:47:00+00:00,99.90031769834742
2025-10-26 02:48:00+00:00,99.90031769834742
2025-10-26 02:49:00+00:00,99.90031769834742
2025-10-26 02:50:00+00:00,99.90031769834742
2025-10-26 02:51:00+00:00,99.90031769834742
2025-10-26 02:53:00+00:00,99.90031769834742
2025-10-26 02:56:00+00:00,99.90031769834742
2025-10-26 03:01:00+00:00,99.90031769834742
2025-10-26 03:03:00+00:00,99.90031769834742
2025-10-26 03:05:00+00:00,99.90031769834742
2025-10-26 03:06:00+00:00,99.90031769834742
2025-10-26 03:07:00+00:00,99.90031769834742
2025-10-26 03:09:00+00:00,99.90031769834742
2025-10-26 03:11:00+00:00,99.90031769834742
2025-10-26 03:12:00+00:00,99.90031769834742
2025-10-26 03:14:00+00:00,99.90031769834742
2025-10-26 03:15:00+00:00,99.90031769834742
2025-10-26 03:16:00+00:00,99.90031769834742
2025-10-26 03:19:00+00:00,99.90031769834742
2025-10-26 03:22:00+00:00,99.90031769834742
2025-10-26 03:23:00+00:00,99.90031769834742
2025-10-26 03:24:00+00:00,99.90031769834742
2025-10-26 03:25:00+00:00,99.90031769834742
2025-10-26 03:27:00+00:00,99.90031769834742
2025-10-26 03:32:00+00:00,99.90031769834742
2025-10-26 03:34:00+00:00,99.90031769834742
2025-10-26 03:39:00+00:00,99.90031769834742
2025-10-26 03:43:00+00:00,99.90031769834742
2025-10-26 03:44:00+00:00,99.90031769834742
2025-10-26 03:45:00+00:00,99.90031769834742
2025-10-26 03:47:00+00:00,99.90031769834742
2025-10-26 03:50:00+00:00,99.90031769834742
2025-10-26 03:51:00+00:00,99.90031769834742
2025-10-26 03:53:00+00:00,99.90031769834742
2025-10-26 03:54:00+00:00,99.90031769834742
2025-10-26 03:57:00+00:00,99.90031769834742
2025-10-26 04:01:00+00:00,99.90031769834742
2025-10-26 04:02:00+00:00,99.90031769834742
2025-10-26 04:07:00+00:00,99.90031769834742
2025-10-26 04:09:00+00:00,99.90031769834742
2025-10-26 04:11:00+00:00,99.90031769834742
2025-10-26 04:15:00+00:00,99.90031769834742
2025-10-26 04:17:00+00:00,99.90031769834742
2025-10-26 04:33:00+00:00,99.90031769834742
2025-10-26 04:37:00+00:00,99.90031769834742
2025-10-26 04:38:00+00:00,99.90031769834742
2025-10-26 04:43:00+00:00,99.90031769834742
2025-10-26 04:46:00+00:00,99.90031769834742
2025-10-26 04:47:00+00:00,99.90960931184719
2025-10-26 04:50:00+00:00,99.89854050358011
2025-10-26 04:56:00+00:00,99.89328735788703
2025-10-26 05:02:00+00:00,99.88242921331242
2025-10-26 05:05:00+00:00,99.8861494444773
2025-10-26 05:06:00+00:00,99.88107782813627
2025-10-26 05:07:00+00:00,99.90287797906389
2025-10-26 05:10:00+00:00,99.89779857163722
2025-10-26 05:12:00+00:00,99.91677237753436
2025-10-26 05:15:00+00:00,99.9213185704678
2025-10-26 05:20:00+00:00,99.92909795417222
2025-10-26 05:21:00+00:00,99.92099494317424
2025-10-26 05:31:00+00:00,99.92408327220429
2025-10-26 05:34:00+00:00,99.93450407105713
2025-10-26 05:35:00+00:00,99.9352900230558
2025-10-26 05:36:00+00:00,99.95271658227321
2025-10-26 05:40:00+00:00,99.96714111307219
2025-10-26 05:41:00+00:00,99.96646920116746
2025-10-26 05:46:00+00:00,99.97177360661726
2025-10-26 05:52:00+00:00,99.96574181029811
2025-10-26 06:00:00+00:00,99.95370595714212
2025-10-26 06:03:00+00:00,99.94773888628168
